,t2_5km,usodosolo,elevacao,slope,ndvi,evi,t2_1km,aspect_LE,aspec_NS
3493,301.761,17.0,4,0.023461798,0,0,297.783,-0.44807363,0.89399666
3494,301.761,17.0,4,0.07996308,0,0,297.757,-0.21497464,-0.97661966
3495,297.318,17.0,2,0.053395852,0,0,297.832,0.233198,-0.9724293
3496,297.318,17.0,2,0.07000899,0,0,297.771,0.9354375,0.35349205
3497,297.318,17.0,2,0.053395852,0,0,297.829,0.63950455,-0.76878726
3498,297.318,17.0,2,0.08689808,0,0,297.844,0.9707008,0.2402913
3499,297.318,17.0,2,,0,0,297.888,,
3500,301.023,17.0,7,,0,0,300.796,,
3501,301.023,17.0,2,0.025483038,0,0,300.934,-0.28369108,0.9589157
3502,301.023,17.0,3,0.050966077,0,0,301.05,-0.5984601,-0.80115265
3503,301.023,17.0,4,0.072781734,0,0,301.217,-0.34729165,-0.9377572
3504,301.023,17.0,2,0.07644912,0,0,301.393,-0.28369108,0.9589157
3505,301.195,17.0,2,0.034638707,0,0,301.616,0.64842325,-0.76128
3506,301.195,17.0,4,0.0,0,0,301.805,1.0,0.0
3507,301.195,17.0,2,0.10679333,0,0,301.884,0.64083505,-0.7676786
3508,301.195,17.0,3,0.16619767,0,0,301.897,-0.13977079,-0.9901839
3509,301.195,17.0,3,0.083098836,0,0,301.615,0.87693566,-0.48060778
3510,302.713,17.0,4,0.31379223,0,0,301.823,-0.24344105,-0.9699157
3511,302.713,17.0,11,0.22614078,0,0,302.063,-0.8853244,0.46497384
3512,302.713,17.0,6,0.25933453,0,0,301.584,0.6814946,-0.73182315
3513,302.713,17.0,10,0.3137274,0,0,301.785,-0.96345484,0.26787084
3514,302.713,11.0,10,0.24247093,0,0,308.588,-0.997956,-0.06390554
3515,308.963,11.0,4,0.15289824,-1127,-141,308.639,-0.28369108,0.9589157
3516,308.963,11.0,6,0.11221401,-1127,-141,308.811,-0.87027836,-0.4925602
3517,308.963,11.0,8,0.27710965,6096,2088,308.748,-0.9139553,0.40581492
3518,308.963,11.0,11,0.20786272,0,0,308.653,0.997483,-0.07090576
3519,308.963,1.0,5,0.11221401,0,0,308.432,-0.6456285,0.76365167
3520,308.552,11.0,7,0.07996826,7977,3208,308.667,0.91155493,-0.41117832
3521,308.552,11.0,7,0.09384708,7791,4348,308.511,-0.44807363,0.89399666
3522,308.552,1.0,8,0.16019,8103,3352,308.6,0.23150982,-0.97283256
3523,308.552,11.0,3,0.24096636,7304,4166,308.842,0.6578934,0.75311106
3524,308.552,11.0,3,1.0873113,7572,4827,308.752,-0.921133,-0.38924807
3525,306.655,2.0,7,10.997339,8726,6430,307.748,-0.999923,-0.012409345
3526,306.655,2.0,252,9.314116,8347,6205,305.466,-0.7982024,-0.6023894
3527,306.655,2.0,131,7.5143046,8819,6547,303.926,-0.0011836404,-0.9999993
3528,306.655,2.0,118,1.2233851,8799,6454,303.131,-0.845909,0.5333272
3529,306.655,2.0,256,7.6450825,8862,4723,302.424,-0.074651875,-0.99720967
3530,303.278,2.0,159,10.990437,8152,6117,301.237,0.99002796,0.14087082
3531,303.278,2.0,2,6.873256,6827,4987,300.151,0.47908625,0.8777678
3532,303.278,1.0,4,0.12966727,0,3650,300.069,0.8928973,0.4502604
3533,303.278,17.0,4,0.20156178,0,0,297.378,0.919526,0.39302918
3534,303.278,17.0,11,0.1345822,0,0,297.551,-0.5657049,0.82460773
3535,296.993,17.0,4,0.24208876,0,0,297.586,0.2765083,0.9610115
3536,296.993,17.0,3,0.21358666,0,0,297.91,-0.9179383,0.39672324
3537,296.993,17.0,9,0.1800672,0,0,297.804,0.88355917,-0.46831954
3538,296.993,17.0,2,0.18941617,0,0,297.467,-0.054679263,-0.998504
3539,296.993,17.0,10,0.28031343,0,0,297.419,-0.5984601,-0.80115265
3540,297.854,17.0,10,0.19449072,0,0,297.383,-0.051657613,-0.99866486
3541,297.854,17.0,6,0.056107003,0,0,297.343,0.915442,-0.40244994
3542,297.854,17.0,6,0.2272361,0,0,297.257,0.28803828,0.9576189
3543,297.854,17.0,4,0.2876481,0,0,297.215,0.6784702,-0.73462796
3544,297.854,17.0,2,0.03998413,0,0,297.305,-0.8749532,-0.48420748
3545,297.766,17.0,2,0.03998413,0,0,297.457,0.91155493,-0.41117832
3546,297.766,17.0,3,0.17571816,0,0,297.617,0.008347602,-0.99996513
3547,297.766,17.0,11,0.051958058,0,0,297.707,-0.9139553,0.40581492
3548,297.766,17.0,3,0.115272135,0,0,297.764,0.9037863,-0.42798406
3549,297.766,17.0,4,0.070010416,0,0,297.83,-0.278435,-0.96045506
3550,297.703,17.0,4,0.12966727,0,0,297.874,0.8928973,0.4502604
3551,297.703,17.0,4,0.27748007,0,0,297.864,-0.9658909,-0.25894934
3552,297.703,17.0,4,0.5084352,0,0,297.822,0.4607702,-0.8875195
3553,297.703,17.0,3,0.42015678,0,0,297.748,0.88355917,-0.46831954
3554,297.703,17.0,5,0.14450753,0,0,297.604,0.9461938,0.32360047
3555,297.512,17.0,4,0.086596765,0,0,297.384,0.22184606,-0.9750817
3556,297.512,17.0,3,0.050966077,0,0,297.235,-0.28369108,0.9589157
3557,297.512,17.0,2,0.051958058,0,0,297.302,-0.997956,-0.06390554
3558,297.512,17.0,3,0.06927741,0,0,297.518,-0.9139553,0.40581492
3559,297.512,17.0,4,0.017319353,0,0,297.665,0.64842325,-0.76128
3560,297.542,17.0,4,0.03998413,0,0,297.735,-0.2161089,-0.97636926
3561,297.542,17.0,2,0.053396665,0,0,297.881,-0.99854195,-0.053981714
3562,297.542,17.0,2,0.103916116,0,0,298.006,-0.9139553,0.40581492
3563,297.542,1.0,5,0.070385315,0,0,301.379,0.984382,-0.17604594
3564,297.542,17.0,2,0.06927741,0,0,297.664,-0.997956,-0.06390554
3565,297.87,17.0,4,0.017319353,0,0,297.843,-0.9139553,0.40581492
3566,297.87,17.0,4,0.050966077,0,0,297.753,-0.28369108,0.9589157
3567,297.87,17.0,2,0.03998413,0,0,297.848,0.91155493,-0.41117832
3568,297.87,17.0,5,0.0958827,0,0,297.901,0.18249682,0.98320645
3569,297.87,17.0,5,,0,0,297.926,,
3570,301.023,17.0,2,,0,0,300.761,,
3571,301.023,17.0,4,0.07645454,0,0,300.819,-0.5984601,-0.80115265
3572,301.023,17.0,6,0.09057802,0,0,300.97,-0.29085943,0.9567658
3573,301.023,17.0,3,0.123877846,0,0,301.162,-0.99781847,-0.06601751
3574,301.023,17.0,4,0.056110278,0,0,301.323,0.91480833,-0.4038882
3575,301.195,17.0,4,0.034640018,0,0,301.343,-0.9978232,-0.0659459
3576,301.195,17.0,2,0.037428457,0,0,301.788,0.33277026,-0.94300795
3577,301.195,17.0,4,0.21946132,0,0,301.957,0.43003997,0.90280986
3578,301.195,17.0,9,0.08309887,0,0,301.528,0.87663484,-0.48115632
3579,301.195,17.0,3,0.11996016,0,0,301.66,-0.21724103,-0.97611797
3580,302.713,17.0,5,0.17993012,0,0,301.152,0.5375907,-0.8432059
3581,302.713,17.0,3,0.037428457,0,0,300.863,0.63898355,0.76922035
3582,302.713,17.0,2,0.14104953,0,0,301.378,0.9931376,-0.116951935
3583,302.713,1.0,4,0.34527168,1167,528,307.09,0.9497623,-0.31297225
3584,302.713,2.0,4,0.3638802,0,0,306.755,0.99959105,0.02859638
3585,308.963,10.0,8,0.40374848,0,0,306.081,-0.32315364,-0.9463465
3586,308.963,2.0,4,0.27623063,4606,3596,306.662,-0.6152056,0.78836673
3587,308.963,2.0,4,0.106344014,7694,4953,307.849,0.7139665,-0.7001798
3588,308.963,10.0,5,0.14971383,6938,4214,308.216,0.33277026,-0.94300795
3589,308.963,1.0,5,0.017320009,6238,3854,308.55,-0.9978232,-0.0659459
3590,308.552,6.0,7,0.056110278,6238,3854,308.928,-0.87105143,-0.49119183
3591,308.552,10.0,7,0.09057802,7780,4212,307.675,0.999972,-0.007483746
3592,308.552,2.0,8,0.07001184,7417,3644,307.167,0.069823176,0.99755937
3593,308.552,1.0,8,0.2052243,7108,2439,306.804,0.96067864,0.27766275
3594,308.552,11.0,3,0.034640018,7108,3858,306.602,0.6499901,-0.7599427
3595,306.655,11.0,7,10.727212,8367,5983,305.093,-0.6528603,0.7574783
3596,306.655,2.0,252,7.2156987,8367,5983,303.377,-0.35082245,0.936442
3597,306.655,2.0,131,8.638319,7736,6824,302.257,0.60801196,0.79392785
3598,306.655,2.0,118,8.319779,7736,5636,301.92,0.4717703,0.8817215
3599,306.655,2.0,256,7.4639826,4032,0,301.188,0.7851393,0.6193192
3600,303.278,1.0,159,12.11021,0,0,299.663,0.28437498,-0.9587131
3601,303.278,17.0,2,6.215494,0,0,296.715,-0.7092852,-0.7049216
3602,303.278,17.0,2,0.0,0,0,297.13,1.0,0.0
3603,303.278,17.0,2,0.16527519,0,0,297.515,-0.6523922,0.7578815
3604,303.278,17.0,2,0.25807917,0,0,297.578,0.984382,-0.17604594
3605,296.993,17.0,2,0.16527519,0,0,297.676,-0.87463784,-0.48477688
3606,296.993,17.0,3,0.123312265,0,0,297.945,0.9916119,0.12925124
3607,296.993,17.0,2,0.17195965,0,0,297.606,-0.21230881,-0.9772026
3608,296.993,17.0,2,0.17642383,0,0,297.568,-0.3834644,0.9235557
3609,296.993,17.0,2,0.5442422,0,0,297.503,0.07680583,0.99704605
3610,297.854,17.0,13,0.17839395,0,0,297.461,-0.5984601,-0.80115265
3611,297.854,17.0,8,0.26412502,0,0,297.381,-0.0008468031,-0.99999964
3612,297.854,17.0,8,0.22442167,0,0,297.26,-0.8486767,0.52891195
3613,297.854,17.0,3,0.19177715,0,0,297.18,-0.8962905,0.4434675
3614,297.854,17.0,3,0.13458283,0,0,297.191,0.9515626,-0.3074552
3615,297.766,17.0,6,0.10392005,0,0,297.29,0.21983327,-0.9755375
3616,297.766,17.0,2,0.09057802,0,0,297.401,0.999972,-0.007483746
3617,297.766,17.0,2,0.19329733,0,0,297.475,0.8314803,-0.5555542
3618,297.766,17.0,6,0.10679496,0,0,297.561,-0.9984465,-0.055718597
3619,297.766,17.0,4,0.034640018,0,0,297.628,-0.9978232,-0.0659459
3620,297.703,17.0,4,0.017320009,0,0,297.658,-0.9131174,0.40769672
3621,297.703,17.0,4,0.05339748,0,0,297.637,0.6421695,-0.7665627
3622,297.703,17.0,3,0.12104772,0,0,297.567,0.8441819,0.5360568
3623,297.703,17.0,2,0.09588858,0,0,297.48,0.1811014,0.9834644
3624,297.703,17.0,8,0.046923485,0,0,297.376,0.984382,-0.17604594
3625,297.512,17.0,2,0.12881091,0,0,297.435,0.9953535,-0.09628784
3626,297.512,17.0,5,0.034640018,0,0,297.801,-0.9978232,-0.0659459
3627,297.512,17.0,2,0.07645454,0,0,297.978,-0.28369108,0.9589157
3628,297.512,17.0,2,0.056110278,0,0,297.908,-0.87105143,-0.49119183
3629,297.512,17.0,3,0.074856915,0,0,297.78,0.33277026,-0.94300795
3630,297.542,17.0,3,0.086902186,0,0,297.652,-0.384785,-0.92300624
3631,297.542,17.0,2,0.034640018,0,0,297.588,-0.9978232,-0.0659459
3632,297.542,17.0,3,0.051960025,0,0,297.819,-0.9131174,0.40769672
3633,297.542,17.0,2,0.060022518,0,0,297.719,0.9912259,0.13217853
3634,297.542,17.0,3,0.023461742,0,0,297.781,0.984382,-0.17604594
3635,297.87,17.0,2,0.017320009,0,0,297.75,-0.9131174,0.40769672
3636,297.87,17.0,2,0.023461742,0,0,297.801,-0.44807363,0.89399666
3637,297.87,17.0,2,0.086902186,0,0,297.852,0.9697492,0.24410345
3638,297.87,17.0,3,0.072785676,0,0,297.913,0.9586288,0.2846592
3639,297.87,17.0,3,,0,0,297.917,,
3640,301.023,17.0,3,,0,0,300.68,,
3641,301.023,17.0,3,0.06478753,0,0,300.896,-0.3574436,0.93393475
3642,301.023,17.0,5,0.11228617,0,0,300.903,0.3315181,-0.94344884
3643,301.023,17.0,6,0.121244654,0,0,300.961,-0.9976842,-0.06801644
3644,301.023,17.0,2,0.08971029,0,0,301.419,-0.1653897,0.9862283
3645,301.195,17.0,2,0.051961996,0,0,302.263,-0.9976842,-0.06801644
3646,301.195,16.0,2,0.03464133,0,0,304.283,-0.9122756,0.40957683
3647,301.195,17.0,3,0.22445422,0,0,298.197,-0.87182236,-0.48982224
3648,301.195,17.0,6,0.12004528,0,0,298.096,0.9913385,0.13133149
3649,301.195,16.0,3,0.08997134,0,0,302.677,0.79618543,0.60505265
3650,302.713,7.0,4,0.10194664,0,0,303.056,-0.5984601,-0.80115265
3651,302.713,7.0,9,0.05097332,0,0,302.979,-0.5984601,-0.80115265
3652,302.713,7.0,7,0.2194765,0,0,302.806,0.42944753,0.9030918
3653,302.713,10.0,17,0.24466752,0,0,302.439,0.97467357,-0.22363241
3654,302.713,7.0,17,0.14305888,0,0,302.784,-0.7896347,-0.61357725
3655,308.963,7.0,14,0.19330096,0,0,302.847,0.972061,0.23472849
3656,308.963,16.0,12,0.2989079,0,0,302.734,-0.9994462,0.033276208
3657,308.963,16.0,3,0.1660781,0,0,303.379,-0.58202094,-0.8131738
3658,308.963,16.0,6,0.14557923,0,0,304.392,0.0027492289,0.99999624
3659,308.963,16.0,8,0.106344,0,0,305.411,0.71362454,-0.7005284
3660,308.552,16.0,5,0.12966713,0,0,306.41,0.6820974,-0.7312614
3661,308.552,7.0,6,0.13579784,7240,5367,305.209,0.66205513,-0.7494551
3662,308.552,1.0,5,0.14002652,3606,2406,303.196,-0.8399543,-0.5426571
3663,308.552,1.0,5,0.25580913,3590,2203,303.36,-0.8574629,-0.51454586
3664,308.552,1.0,4,5.1651573,6578,1940,303.457,-0.97812515,0.20801716
3665,306.655,11.0,5,6.486799,7964,5313,302.722,-0.911808,-0.4106168
3666,306.655,2.0,84,4.4377027,4916,3072,301.734,-0.45426324,0.89086753
3667,306.655,2.0,11,8.162867,3015,2422,301.051,0.061832264,0.9980866
3668,306.655,2.0,6,7.9016557,0,0,300.684,0.9980327,0.06269599
3669,306.655,17.0,79,9.124572,0,0,297.149,-0.9482705,-0.3174635
3670,303.278,17.0,2,8.366185,0,0,296.915,0.9999691,-0.007854873
3671,303.278,17.0,4,2.616908,0,0,296.815,-0.9021803,-0.43135908
3672,303.278,17.0,4,0.12966713,0,0,297.249,-0.8947264,0.4466147
3673,303.278,17.0,2,0.17196053,0,0,297.373,-0.8773928,-0.47977272
3674,303.278,17.0,2,0.13458344,0,0,297.568,-0.32422203,-0.945981
3675,296.993,17.0,2,0.09057908,0,0,297.645,-0.29237735,0.956303
3676,296.993,17.0,3,0.06002264,0,0,297.65,-0.69849855,0.71561146
3677,296.993,17.0,2,0.07278962,0,0,297.648,-0.80279833,-0.59625065
3678,296.993,17.0,2,0.037428726,0,0,297.604,-0.9987363,0.050257523
3679,296.993,17.0,2,0.47281474,0,0,297.551,-0.46657544,0.88448143
3680,297.854,17.0,13,0.30319816,0,0,297.51,0.673981,-0.73874867
3681,297.854,17.0,8,0.2790956,0,0,297.408,0.8905042,0.4549751
3682,297.854,17.0,8,0.07997862,0,0,297.258,-0.21837471,-0.975865
3683,297.854,17.0,3,0.39726287,0,0,297.175,-0.7671274,0.64149475
3684,297.854,17.0,8,0.44893873,0,0,297.251,0.98014444,-0.19828479
3685,297.766,17.0,2,0.34372437,0,0,297.4,-0.9982694,-0.058807176
3686,297.766,17.0,3,0.017320665,0,0,297.405,0.21781954,-0.97598904
3687,297.766,17.0,4,0.095894456,0,0,297.307,0.17972063,0.9837177
3688,297.766,17.0,3,0.017320665,0,0,297.276,0.6515541,-0.75860214
3689,297.766,17.0,3,0.023461714,0,0,297.317,-0.44807363,0.89399666
3690,297.703,17.0,4,0.023461714,0,0,297.324,-0.44807363,0.89399666
3691,297.703,17.0,4,0.076459974,0,0,297.301,-0.5984601,-0.80115265
3692,297.703,17.0,8,0.06478753,0,0,297.311,-0.5343029,-0.8452931
3693,297.703,17.0,3,0.051961996,0,0,297.376,-0.9976842,-0.06801644
3694,297.703,17.0,4,0.08309891,0,0,297.585,-0.7105276,0.70366937
3695,297.512,17.0,2,0.10675933,0,0,297.959,0.9986504,-0.05193706
3696,297.512,17.0,3,0.06002264,0,0,298.199,0.8843725,-0.46678188
3697,297.512,17.0,2,0.051961996,0,0,298.291,-0.9976842,-0.06801644
3698,297.512,17.0,3,0.07278962,0,0,298.344,0.95813215,0.2863263
3699,297.512,17.0,2,0.11228617,0,0,298.261,-0.9987363,0.050257523
3700,297.542,17.0,2,0.13458344,0,0,298.109,-0.32422203,-0.945981
3701,297.542,17.0,2,0.09057908,0,0,297.944,-0.5911685,0.80654806
3702,297.542,17.0,2,0.04692343,0,0,297.786,-0.44807363,0.89399666
3703,297.542,17.0,2,0.037428726,0,0,297.726,-0.9987363,0.050257523
3704,297.542,17.0,3,0.0,0,0,297.744,1.0,0.0
3705,297.87,17.0,3,0.017320665,0,0,297.77,-0.9122756,0.40957683
3706,297.87,17.0,4,0.05097332,0,0,297.789,-0.5984601,-0.80115265
3707,297.87,17.0,5,0.095894456,0,0,297.841,0.17972063,0.9837177
3708,297.87,17.0,5,0.12331449,0,0,297.89,-0.15918592,0.9872486
3709,297.87,17.0,5,,0,0,297.91,,
3710,301.023,7.0,2,,0,0,307.666,,
3711,301.023,17.0,3,0.064791985,0,0,300.659,-0.5349259,-0.844899
3712,301.023,17.0,3,0.04692337,0,0,301.165,0.984382,-0.17604594
3713,301.023,17.0,3,0.070014685,0,0,301.45,0.06604774,0.99781644
3714,301.023,17.0,2,0.056116834,0,0,299.955,-0.6492103,0.760609
3715,301.195,17.0,2,0.017321322,0,0,298.269,0.21580487,-0.9764365
3716,301.195,17.0,3,0.034642644,0,0,297.608,0.65312696,-0.7572484
3717,301.195,17.0,2,0.07279356,0,0,297.678,0.004503978,0.99998987
3718,301.195,17.0,3,0.12105441,0,0,297.519,-0.07978094,-0.9968124
3719,301.195,17.0,4,0.056116834,0,0,297.337,-0.8725911,-0.48845142
3720,302.713,17.0,2,0.034642644,0,0,297.286,-0.99754304,-0.07005624
3721,302.713,17.0,2,0.17642353,0,0,297.257,-0.38292885,0.9237778
3722,302.713,17.0,2,0.37443843,0,0,297.32,0.17604287,-0.9843825
3723,302.713,17.0,6,0.58875316,0,0,297.363,0.41845387,0.90823805
3724,302.713,17.0,6,0.6453222,0,0,297.422,0.57791597,0.81609625
3725,308.963,17.0,4,0.5280417,0,0,297.499,0.35676193,0.93419534
3726,308.963,17.0,6,0.37443843,0,0,297.58,0.50631094,0.862351
3727,308.963,17.0,4,0.22687088,0,0,297.636,-0.8481519,0.5297531
3728,308.963,17.0,3,0.17196143,0,0,297.777,0.14188409,0.9898833
3729,308.963,17.0,7,0.19983111,0,0,297.967,-0.7700351,0.63800156
3730,308.552,17.0,7,0.14305903,0,0,298.144,-0.52743196,0.8495973
3731,308.552,17.0,7,0.2644244,0,0,298.258,0.7909321,0.6119039
3732,308.552,17.0,2,0.15996762,0,0,298.253,-0.6502462,0.75972354
3733,308.552,17.0,2,0.017321322,6487,2203,298.272,-0.99754304,-0.07005624
3734,308.552,7.0,9,7.3152285,5882,2230,302.297,-0.73477787,-0.6783078
3735,306.655,2.0,149,1.2105441,8177,5493,300.698,-0.07978094,-0.9968124
3736,306.655,17.0,98,7.723783,4916,3072,297.12,0.9365573,-0.35051447
3737,306.655,17.0,4,1.4509766,0,0,297.145,-0.8873405,0.46111476
3738,306.655,17.0,9,1.2950277,0,0,297.195,-0.83325833,0.55288386
3739,306.655,17.0,7,1.736913,0,0,297.448,0.06589303,0.9978267
3740,303.278,1.0,3,1.2331611,0,0,300.841,0.10344106,-0.9946356
3741,303.278,17.0,3,0.017321322,0,0,297.147,0.65312696,-0.7572484
3742,303.278,17.0,3,0.064791985,0,0,297.383,-0.3567595,0.9341963
3743,303.278,17.0,2,0.05339911,0,0,297.341,0.2264411,-0.97402483
3744,303.278,17.0,3,0.10676459,0,0,297.492,-0.33130884,0.94352233
3745,296.993,17.0,2,0.05339911,0,0,297.587,0.64482665,-0.7643289
3746,296.993,17.0,4,0.070385054,0,0,297.663,-0.44807363,0.89399666
3747,296.993,17.0,2,0.12331672,0,0,297.665,-0.6943566,0.7196311
3748,296.993,17.0,3,0.10634398,0,0,297.616,-0.8744373,0.48513857
3749,296.993,17.0,9,0.23414618,0,0,297.596,-0.99706143,0.07660616
3750,297.854,17.0,4,0.293177,0,0,297.592,-0.3468828,0.9379085
3751,297.854,17.0,4,0.26916814,0,0,297.519,-0.81447375,-0.58020043
3752,297.854,17.0,5,0.19274102,0,0,297.363,-0.7512887,-0.65997374
3753,297.854,17.0,8,0.32395992,0,0,297.242,-0.3567595,0.9341963
3754,297.854,17.0,8,0.20525308,0,0,297.288,0.9609393,0.27675927
3755,297.766,17.0,2,0.46433842,0,0,297.468,-0.9102546,-0.41404894
3756,297.766,17.0,3,0.10393945,0,0,297.517,-0.34533027,0.9384812
3757,297.766,17.0,4,0.051963966,0,0,297.386,-0.91142374,0.4114691
3758,297.766,17.0,3,0.05339911,0,0,297.247,-0.91585547,0.4015081
3759,297.766,17.0,3,0.034642644,0,0,297.197,-0.91142374,0.4114691
3760,297.703,17.0,4,0.034642644,0,0,297.239,-0.99754304,-0.07005624
3761,297.703,17.0,4,0.083098955,0,0,297.351,-0.91062516,-0.41323334
3762,297.703,17.0,8,0.09384674,0,0,297.473,0.984382,-0.17604594
3763,297.703,17.0,3,0.060022764,0,0,297.581,-0.15614215,0.9877346
3764,297.703,17.0,4,0.13458407,0,0,297.732,-0.32528996,-0.94561434
3765,297.512,17.0,3,0.12388967,0,0,297.885,-0.9980666,-0.06215355
3766,297.512,17.0,2,0.060022764,0,0,297.983,-0.69788134,0.7162134
3767,297.512,17.0,2,0.05339911,0,0,298.086,0.2264411,-0.97402483
3768,297.512,17.0,2,0.07646541,0,0,298.215,-0.5984601,-0.80115265
3769,297.512,17.0,6,0.115296446,0,0,298.398,-0.19676068,-0.9804515
3770,297.542,17.0,6,0.06928529,0,0,298.526,0.21580487,-0.9764365
3771,297.542,17.0,4,0.09590034,0,0,298.452,-0.89503336,0.44599926
3772,297.542,17.0,3,0.023461685,-281,-9,298.213,-0.44807363,0.89399666
3773,297.542,17.0,4,0.017321322,0,0,297.9,0.21580487,-0.9764365
3774,297.542,17.0,2,0.039991904,0,0,297.76,-0.87326336,-0.4872485
3775,297.87,17.0,2,0.04692337,0,0,297.748,0.984382,-0.17604594
3776,297.87,17.0,3,0.09724645,0,0,297.808,-0.9440197,-0.3298891
3777,297.87,17.0,5,0.17264643,0,0,297.8,-0.5661745,0.8242854
3778,297.87,17.0,5,0.17942978,0,0,297.86,-0.4985592,-0.8668557
3779,297.87,17.0,5,,0,0,297.884,,
3780,301.023,17.0,5,,0,0,300.761,,
3781,301.023,17.0,4,0.064791985,0,0,300.472,-0.5349259,-0.844899
3782,301.023,17.0,2,0.04692337,0,0,299.262,0.984382,-0.17604594
3783,301.023,17.0,2,0.070014685,0,0,298.287,0.06604774,0.99781644
3784,301.023,17.0,3,0.056116834,0,0,297.829,-0.6492103,0.760609
3785,301.195,17.0,3,0.017321322,0,0,297.69,0.21580487,-0.9764365
3786,301.195,17.0,2,0.034642644,0,0,297.535,0.65312696,-0.7572484
3787,301.195,17.0,3,0.07279356,0,0,297.568,0.004503978,0.99998987
3788,301.195,17.0,3,0.12105441,0,0,297.778,-0.07978094,-0.9968124
3789,301.195,17.0,6,0.056116834,0,0,297.8,-0.8725911,-0.48845142
3790,302.713,17.0,4,0.034642644,0,0,297.744,-0.99754304,-0.07005624
3791,302.713,17.0,2,0.17642353,0,0,297.641,-0.38292885,0.9237778
3792,302.713,17.0,5,0.37443843,0,0,297.577,0.17604287,-0.9843825
3793,302.713,17.0,2,0.58875316,0,0,297.567,0.41845387,0.90823805
3794,302.713,17.0,2,0.6453222,0,0,297.52,0.57791597,0.81609625
3795,308.963,17.0,2,0.5280417,0,0,297.494,0.35676193,0.93419534
3796,308.963,17.0,4,0.37443843,0,0,297.491,0.50631094,0.862351
3797,308.963,17.0,5,0.22687088,0,0,297.516,-0.8481519,0.5297531
3798,308.963,17.0,2,0.17196143,0,0,297.575,0.14188409,0.9898833
3799,308.963,17.0,4,0.19983111,0,0,297.715,-0.7700351,0.63800156
3800,308.552,17.0,3,0.14305903,0,0,297.872,-0.52743196,0.8495973
3801,308.552,17.0,5,0.2644244,0,0,298.068,0.7909321,0.6119039
3802,308.552,17.0,12,0.15996762,0,0,298.238,-0.6502462,0.75972354
3803,308.552,17.0,12,0.017321322,4022,0,298.28,-0.99754304,-0.07005624
3804,308.552,1.0,11,7.3152285,4022,2236,301.755,-0.73477787,-0.6783078
3805,306.655,5.0,299,1.2105441,3911,2102,299.689,-0.07978094,-0.9968124
3806,306.655,17.0,2,7.723783,0,0,296.663,0.9365573,-0.35051447
3807,306.655,17.0,3,1.4509766,0,0,296.908,-0.8873405,0.46111476
3808,306.655,17.0,3,1.2950277,0,0,297.093,-0.83325833,0.55288386
3809,306.655,17.0,3,1.736913,0,0,297.26,0.06589303,0.9978267
3810,303.278,17.0,3,1.2331611,0,0,297.365,0.10344106,-0.9946356
3811,303.278,17.0,4,0.017321322,0,0,297.419,0.65312696,-0.7572484
3812,303.278,17.0,4,0.064791985,0,0,297.373,-0.3567595,0.9341963
3813,303.278,17.0,7,0.05339911,0,0,297.345,0.2264411,-0.97402483
3814,303.278,17.0,4,0.10676459,0,0,297.376,-0.33130884,0.94352233
3815,296.993,17.0,4,0.05339911,0,0,297.54,0.64482665,-0.7643289
3816,296.993,17.0,4,0.070385054,0,0,297.662,-0.44807363,0.89399666
3817,296.993,17.0,3,0.12331672,0,0,297.65,-0.6943566,0.7196311
3818,296.993,17.0,2,0.10634398,0,0,297.593,-0.8744373,0.48513857
3819,296.993,17.0,4,0.23414618,0,0,297.587,-0.99706143,0.07660616
3820,297.854,17.0,6,0.293177,0,0,297.629,-0.3468828,0.9379085
3821,297.854,17.0,6,0.26916814,0,0,297.618,-0.81447375,-0.58020043
3822,297.854,17.0,4,0.19274102,0,0,297.503,-0.7512887,-0.65997374
3823,297.854,17.0,15,0.32395992,0,0,297.391,-0.3567595,0.9341963
3824,297.854,17.0,16,0.20525308,0,0,297.383,0.9609393,0.27675927
3825,297.766,17.0,5,0.46433842,0,0,297.477,-0.9102546,-0.41404894
3826,297.766,17.0,2,0.10393945,0,0,297.522,-0.34533027,0.9384812
3827,297.766,17.0,4,0.051963966,0,0,297.465,-0.91142374,0.4114691
3828,297.766,17.0,5,0.05339911,0,0,297.403,-0.91585547,0.4015081
3829,297.766,17.0,5,0.034642644,0,0,297.398,-0.91142374,0.4114691
3830,297.703,17.0,5,0.034642644,0,0,297.471,-0.99754304,-0.07005624
3831,297.703,17.0,3,0.083098955,0,0,297.588,-0.91062516,-0.41323334
3832,297.703,17.0,4,0.09384674,0,0,297.64,0.984382,-0.17604594
3833,297.703,17.0,2,0.060022764,0,0,297.625,-0.15614215,0.9877346
